academic_year,course,cap_round,institute_code,choice_code,sanctioned_intake,ms_seats,ai_seats,minority_seats,ews_seats,tfws_seats
2023-24,B.E/B.Tech,Round I,06288,0628861210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06288,0628891110,60,45,,,,
2023-24,B.E/B.Tech,Round I,06303,0630319110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06303,0630324210,60,39,,,,
2023-24,B.E/B.Tech,Round I,06303,0630337210,60,48,,,,
2023-24,B.E/B.Tech,Round I,06303,0630361210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06780,0678019110,30,25,,,,
2023-24,B.E/B.Tech,Round I,06780,0678024210,180,144,,,,
2023-24,B.E/B.Tech,Round I,06780,0678029310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06780,0678061210,30,25,,,,
2023-24,B.E/B.Tech,Round I,06803,0680319110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06803,0680324210,60,39,,,,
2023-24,B.E/B.Tech,Round I,06803,0680329310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06803,0680337210,60,39,,,,
2023-24,B.E/B.Tech,Round I,06803,0680361210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06839,0683919110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06839,0683924210,180,144,,,,
2023-24,B.E/B.Tech,Round I,06839,0683929310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06839,0683991210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06878,0687819110,60,51,,,,
2023-24,B.E/B.Tech,Round I,06878,0687824210,60,45,,,,
2023-24,B.E/B.Tech,Round I,06878,0687829310,60,51,,,,
2023-24,B.E/B.Tech,Round I,06878,0687861210,60,51,,,,
2023-24,B.E/B.Tech,Round I,06878,0687890010,60,51,,,,
2023-24,B.E/B.Tech,Round I,06006,0600626610,60,48,,,,
2024-25,B.E/B.Tech,Round I,01002,0100219110,60,60,,,,
2024-25,B.E/B.Tech,Round I,01002,0100224210,60,60,,,,
2024-25,B.E/B.Tech,Round I,01002,0100224610,60,60,,,,
2024-25,B.E/B.Tech,Round I,01002,0100229310,60,60,,,,
2024-25,B.E/B.Tech,Round I,01002,0100237210,60,60,,,,
2024-25,B.E/B.Tech,Round I,01002,0100246610,30,30,,,,
2024-25,B.E/B.Tech,Round I,01002,0100261210,60,60,,,,
2024-25,B.E/B.Tech,Round I,01105,0110519110,120,102,,,,
2024-25,B.E/B.Tech,Round I,01105,0110524210,180,117,,,,
2024-25,B.E/B.Tech,Round I,01105,0110524610,120,78,,,,
2024-25,B.E/B.Tech,Round I,01105,0110526310,120,78,,,,
2024-25,B.E/B.Tech,Round I,01105,0110526710,60,39,,,,
2024-25,B.E/B.Tech,Round I,01105,0110537210,120,78,,,,
2024-25,B.E/B.Tech,Round I,01105,0110561210,120,102,,,,
2024-25,B.E/B.Tech,Round I,01107,0110719110,60,39,,,,
2024-25,B.E/B.Tech,Round I,01107,0110724210,180,117,,,,
2024-25,B.E/B.Tech,Round I,01107,0110729310,60,39,,,,
2024-25,B.E/B.Tech,Round I,01107,0110737210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01107,0110761210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01107,0110791110,180,117,,,,
2024-25,B.E/B.Tech,Round I,01107,0110799510,180,117,,,,
2024-25,B.E/B.Tech,Round I,01114,0111419110,60,39,,,,
2024-25,B.E/B.Tech,Round I,01114,0111424210,180,117,,,,
2024-25,B.E/B.Tech,Round I,01114,0111424610,120,78,,,,
2024-25,B.E/B.Tech,Round I,01114,0111426310,60,39,,,,
2024-25,B.E/B.Tech,Round I,01114,0111437210,120,78,,,,
2024-25,B.E/B.Tech,Round I,01114,0111461210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01127,0112719110,30,23,,,,
2024-25,B.E/B.Tech,Round I,01127,0112724510,120,84,,,,
2024-25,B.E/B.Tech,Round I,01127,0112729310,60,51,,,,
2024-25,B.E/B.Tech,Round I,01127,0112737210,60,48,,,,
2024-25,B.E/B.Tech,Round I,01127,0112761210,60,51,,,,
2024-25,B.E/B.Tech,Round I,02008,0200819110,60,60,,,,
2024-25,B.E/B.Tech,Round I,02008,0200824210,60,60,,,,
2024-25,B.E/B.Tech,Round I,02008,0200824610,60,60,,,,
2024-25,B.E/B.Tech,Round I,02008,0200829310,60,60,,,,
2024-25,B.E/B.Tech,Round I,02008,0200837210,60,60,,,,
2024-25,B.E/B.Tech,Round I,02008,0200861210,60,60,,,,
2024-25,B.E/B.Tech,Round I,02020,0202019110,60,58,,,,
2024-25,B.E/B.Tech,Round I,02020,0202024210,120,118,,,,
2024-25,B.E/B.Tech,Round I,02020,0202024610,60,58,,,,
2024-25,B.E/B.Tech,Round I,02020,0202029310,30,28,,,,
2024-25,B.E/B.Tech,Round I,02020,0202037210,120,118,,,,
2024-25,B.E/B.Tech,Round I,02020,0202046610,40,38,,,,
2024-25,B.E/B.Tech,Round I,02020,0202050710,30,28,,,,
2024-25,B.E/B.Tech,Round I,02020,0202060610,60,58,,,,
2024-25,B.E/B.Tech,Round I,02020,0202061210,60,58,,,,
2024-25,B.E/B.Tech,Round I,02020,0202089610,30,28,,,,
2024-25,B.E/B.Tech,Round I,02032,0203290410,60,42,,,,
2024-25,B.E/B.Tech,Round I,02113,0211301110,30,25,,,,
2024-25,B.E/B.Tech,Round I,02113,0211319110,90,76,,,,
2024-25,B.E/B.Tech,Round I,02113,0211324210,240,156,,,,
2024-25,B.E/B.Tech,Round I,02113,0211325710,120,102,,,,
2024-25,B.E/B.Tech,Round I,02113,0211326310,120,96,,,,
2024-25,B.E/B.Tech,Round I,02113,0211329310,120,102,,,,
2024-25,B.E/B.Tech,Round I,02113,0211337210,60,51,,,,
2024-25,B.E/B.Tech,Round I,02113,0211350110,60,51,,,,
2024-25,B.E/B.Tech,Round I,02113,0211361210,120,102,,,,
2024-25,B.E/B.Tech,Round I,02113,0211362410,30,25,,,,
2024-25,B.E/B.Tech,Round I,02113,0211384410,120,102,,,,
2024-25,B.E/B.Tech,Round I,03012,0301219110,60,60,,,,
2024-25,B.E/B.Tech,Round I,03012,0301224510,60,60,,,,
2024-25,B.E/B.Tech,Round I,03012,0301224610,60,60,,,,
2024-25,B.E/B.Tech,Round I,03012,0301229310,60,60,,,,
2024-25,B.E/B.Tech,Round I,03012,0301237210,60,60,,,,
2024-25,B.E/B.Tech,Round I,03012,0301237610,60,60,,,,
2024-25,B.E/B.Tech,Round I,03012,0301261210,60,60,,,,
2024-25,B.E/B.Tech,Round I,03012,0301262610,60,60,,,,
2024-25,B.E/B.Tech,Round I,03012,0301289610,60,60,,,,
2024-25,B.E/B.Tech,Round I,03014,0301419110,60,60,,,,
2024-25,B.E/B.Tech,Round I,03014,0301429310,60,60,,,,
2024-25,B.E/B.Tech,Round I,03014,0301461210,60,60,,,,
2024-25,B.E/B.Tech,Round I,03036,0303650710,75,52,,,,
2024-25,B.E/B.Tech,Round I,03036,0303651110,18,13,,,,
2024-25,B.E/B.Tech,Round I,03036,0303651210,16,11,,,,
2024-25,B.E/B.Tech,Round I,03036,0303651310,18,13,,,,
2024-25,B.E/B.Tech,Round I,03036,0303651410,34,24,,,,
2024-25,B.E/B.Tech,Round I,03036,0303651910,16,11,,,,
2024-25,B.E/B.Tech,Round I,03036,0303653410,16,11,,,,
2024-25,B.E/B.Tech,Round I,03036,0303672910,16,11,,,,
2024-25,B.E/B.Tech,Round I,03139,0313924510,180,117,,,,
2024-25,B.E/B.Tech,Round I,03139,0313924610,180,117,,,,
2024-25,B.E/B.Tech,Round I,03139,0313937210,120,78,,,,
2024-25,B.E/B.Tech,Round I,03139,0313946110,60,39,,,,
2024-25,B.E/B.Tech,Round I,03139,0313990010,120,78,,,,
2024-25,B.E/B.Tech,Round I,03148,0314824510,180,75,,,,
2024-25,B.E/B.Tech,Round I,03148,0314824610,120,50,,,,
2024-25,B.E/B.Tech,Round I,03148,0314825210,60,25,,,,
2024-25,B.E/B.Tech,Round I,03148,0314837210,60,25,,,,
2024-25,B.E/B.Tech,Round I,03148,0314837810,60,25,,,,
2024-25,B.E/B.Tech,Round I,03148,0314890010,120,50,,,,
2024-25,B.E/B.Tech,Round I,03148,0314893310,60,25,,,,
2024-25,B.E/B.Tech,Round I,03148,0314899510,60,25,,,,
2024-25,B.E/B.Tech,Round I,03176,0317625310,30,8,,,,
2024-25,B.E/B.Tech,Round I,03176,0317692110,180,44,,,,
2024-25,B.E/B.Tech,Round I,03176,0317699510,180,44,,,,
2024-25,B.E/B.Tech,Round I,03176,0317619110,60,14,,,,
2024-25,B.E/B.Tech,Round I,03176,0317624510,240,59,,,,
2024-25,B.E/B.Tech,Round I,03176,0317624610,180,44,,,,
2024-25,B.E/B.Tech,Round I,03176,0317625910,60,14,,,,
2024-25,B.E/B.Tech,Round I,03176,0317637210,120,30,,,,
2024-25,B.E/B.Tech,Round I,03176,0317661210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03176,0317690010,60,14,,,,
2024-25,B.E/B.Tech,Round I,03176,0317691010,60,14,,,,
2024-25,B.E/B.Tech,Round I,03184,0318424210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03184,0318424510,180,44,,,,
2024-25,B.E/B.Tech,Round I,03184,0318461210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03184,0318490010,60,14,,,,
2024-25,B.E/B.Tech,Round I,03185,0318524510,180,75,,,,
2024-25,B.E/B.Tech,Round I,03185,0318524610,180,75,,,,
2024-25,B.E/B.Tech,Round I,03185,0318537210,120,50,,,,
2024-25,B.E/B.Tech,Round I,03185,0318590010,60,25,,,,
2024-25,B.E/B.Tech,Round I,03185,0318591610,60,25,,,,
2024-25,B.E/B.Tech,Round I,03185,0318599510,120,50,,,,
2024-25,B.E/B.Tech,Round I,03197,0319724510,120,30,,,,
2024-25,B.E/B.Tech,Round I,03197,0319724610,60,14,,,,
2024-25,B.E/B.Tech,Round I,03197,0319729310,60,14,,,,
2024-25,B.E/B.Tech,Round I,03197,0319737210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03197,0319761210,120,30,,,,
2024-25,B.E/B.Tech,Round I,03199,0319924510,180,44,,,,
2024-25,B.E/B.Tech,Round I,03199,0319924610,180,44,,,,
2024-25,B.E/B.Tech,Round I,03199,0319926310,60,14,,,,
2024-25,B.E/B.Tech,Round I,03199,0319937210,180,44,,,,
2024-25,B.E/B.Tech,Round I,03199,0319961210,180,44,,,,
2024-25,B.E/B.Tech,Round I,03199,0319991210,180,44,,,,
2024-25,B.E/B.Tech,Round I,03199,0319992010,60,14,,,,
2024-25,B.E/B.Tech,Round I,03199,0319992110,120,30,,,,
2024-25,B.E/B.Tech,Round I,03207,0320724510,180,44,,,,
2024-25,B.E/B.Tech,Round I,03207,0320724610,120,30,,,,
2024-25,B.E/B.Tech,Round I,03207,0320737210,120,30,,,,
2024-25,B.E/B.Tech,Round I,03207,0320760210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03207,0320761210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03207,0320790010,90,22,,,,
2024-25,B.E/B.Tech,Round I,03209,0320924510,120,50,,,,
2024-25,B.E/B.Tech,Round I,03209,0320924610,120,50,,,,
2024-25,B.E/B.Tech,Round I,03209,0320937210,120,50,,,,
2024-25,B.E/B.Tech,Round I,03209,0320999510,120,50,,,,
2024-25,B.E/B.Tech,Round I,03211,0321124510,180,44,,,,
2024-25,B.E/B.Tech,Round I,03211,0321124610,60,14,,,,
2024-25,B.E/B.Tech,Round I,03211,0321137210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03211,0321190010,60,14,,,,
2024-25,B.E/B.Tech,Round I,03211,0321192010,60,14,,,,
2024-25,B.E/B.Tech,Round I,03211,0321192110,60,14,,,,
2024-25,B.E/B.Tech,Round I,03211,0321199510,120,30,,,,
2024-25,B.E/B.Tech,Round I,03215,0321524210,120,78,,,,
2024-25,B.E/B.Tech,Round I,03215,0321524510,240,156,,,,
2024-25,B.E/B.Tech,Round I,03215,0321537210,120,78,,,,
2024-25,B.E/B.Tech,Round I,03218,0321819110,30,10,,,,
2024-25,B.E/B.Tech,Round I,03218,0321824510,120,30,,,,
2024-25,B.E/B.Tech,Round I,03218,0321824610,60,14,,,,
2024-25,B.E/B.Tech,Round I,03218,0321861210,30,10,,,,
2024-25,B.E/B.Tech,Round I,03218,0321890010,60,14,,,,
2024-25,B.E/B.Tech,Round I,03218,0321891210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03218,0321892110,60,14,,,,
2024-25,B.E/B.Tech,Round I,04116,0411619110,60,25,,,,
2024-25,B.E/B.Tech,Round I,04116,0411624210,180,44,,,,
2024-25,B.E/B.Tech,Round I,04116,0411624610,180,44,,,,
2024-25,B.E/B.Tech,Round I,04116,0411626010,60,14,,,,
2024-25,B.E/B.Tech,Round I,04116,0411626710,60,14,,,,
2024-25,B.E/B.Tech,Round I,04116,0411629310,60,25,,,,
2024-25,B.E/B.Tech,Round I,04116,0411637210,60,14,,,,
2024-25,B.E/B.Tech,Round I,04116,0411637610,60,25,,,,
2024-25,B.E/B.Tech,Round I,04116,0411661210,60,25,,,,
2024-25,B.E/B.Tech,Round I,04116,0411691110,120,30,,,,
2024-25,B.E/B.Tech,Round I,04116,0411691310,60,14,,,,
2024-25,B.E/B.Tech,Round I,04116,0411691710,60,14,,,,
2024-25,B.E/B.Tech,Round I,04116,0411699710,120,30,,,,
2024-25,B.E/B.Tech,Round I,04123,0412300210,60,20,,,,
2024-25,B.E/B.Tech,Round I,04123,0412308210,60,22,,,,
2024-25,B.E/B.Tech,Round I,04123,0412319110,120,45,,,,
2024-25,B.E/B.Tech,Round I,04123,0412324210,180,44,,,,
2024-25,B.E/B.Tech,Round I,04123,0412324610,120,30,,,,
2024-25,B.E/B.Tech,Round I,04123,0412325110,120,30,,,,
2024-25,B.E/B.Tech,Round I,04123,0412326510,60,20,,,,
2024-25,B.E/B.Tech,Round I,04123,0412326610,60,14,,,,
2024-25,B.E/B.Tech,Round I,04123,0412329310,120,50,,,,
2024-25,B.E/B.Tech,Round I,04123,0412337010,120,40,,,,
2024-25,B.E/B.Tech,Round I,04123,0412337210,120,40,,,,
2024-25,B.E/B.Tech,Round I,04123,0412350710,60,22,,,,
2024-25,B.E/B.Tech,Round I,04123,0412361210,120,45,,,,
2024-25,B.E/B.Tech,Round I,04123,0412399510,120,30,,,,
2024-25,B.E/B.Tech,Round I,04136,0413619110,60,25,,,,
2024-25,B.E/B.Tech,Round I,04136,0413624210,120,30,,,,
2024-25,B.E/B.Tech,Round I,04136,0413629310,60,25,,,,
2024-25,B.E/B.Tech,Round I,04136,0413637210,60,20,,,,
2024-25,B.E/B.Tech,Round I,04136,0413699710,60,14,,,,
2024-25,B.E/B.Tech,Round I,04137,0413724210,240,59,,,,
2024-25,B.E/B.Tech,Round I,04137,0413729310,30,13,,,,
2024-25,B.E/B.Tech,Round I,04137,0413737210,60,22,,,,
2024-25,B.E/B.Tech,Round I,04137,0413761210,30,12,,,,
2024-25,B.E/B.Tech,Round I,04137,0413791110,120,30,,,,
2024-25,B.E/B.Tech,Round I,04137,0413791210,60,14,,,,
2024-25,B.E/B.Tech,Round I,04138,0413819110,30,13,,,,
2024-25,B.E/B.Tech,Round I,04138,0413824210,180,59,,,,
2024-25,B.E/B.Tech,Round I,04138,0413824610,90,37,,,,
2024-25,B.E/B.Tech,Round I,04138,0413829310,30,13,,,,
2024-25,B.E/B.Tech,Round I,04138,0413837210,60,25,,,,
2024-25,B.E/B.Tech,Round I,04138,0413861210,30,13,,,,
2024-25,B.E/B.Tech,Round I,04138,0413891210,120,50,,,,
2024-25,B.E/B.Tech,Round I,04138,0413899710,60,25,,,,
2024-25,B.E/B.Tech,Round I,04139,0413924210,180,67,,,,
2024-25,B.E/B.Tech,Round I,04139,0413929310,60,25,,,,
2024-25,B.E/B.Tech,Round I,04139,0413961210,30,13,,,,
2024-25,B.E/B.Tech,Round I,04139,0413984410,60,25,,,,
2024-25,B.E/B.Tech,Round I,04139,0413991110,180,71,,,,
2024-25,B.E/B.Tech,Round I,04139,0413992810,60,25,,,,
2024-25,B.E/B.Tech,Round I,04142,0414219110,60,20,,,,
2024-25,B.E/B.Tech,Round I,04142,0414224210,180,44,,,,
2024-25,B.E/B.Tech,Round I,04142,0414224610,60,14,,,,
2024-25,B.E/B.Tech,Round I,04142,0414229310,60,22,,,,
2024-25,B.E/B.Tech,Round I,04142,0414237210,60,14,,,,
2024-25,B.E/B.Tech,Round I,04142,0414261210,60,22,,,,
2024-25,B.E/B.Tech,Round I,04142,0414291010,60,14,,,,
2024-25,B.E/B.Tech,Round I,04142,0414291710,60,14,,,,
2024-25,B.E/B.Tech,Round I,04142,0414299710,180,44,,,,
2024-25,B.E/B.Tech,Round I,04145,0414519110,60,51,,,,
2024-25,B.E/B.Tech,Round I,04145,0414524210,120,100,,,,
2024-25,B.E/B.Tech,Round I,04145,0414529310,60,51,,,,
2024-25,B.E/B.Tech,Round I,04145,0414537210,30,25,,,,
2024-25,B.E/B.Tech,Round I,04145,0414561210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04145,0414599510,60,51,,,,
2024-25,B.E/B.Tech,Round I,04151,0415100210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04151,0415108210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04151,0415119110,60,51,,,,
2024-25,B.E/B.Tech,Round I,04151,0415124210,150,127,,,,
2024-25,B.E/B.Tech,Round I,04151,0415124610,120,102,,,,
2024-25,B.E/B.Tech,Round I,04151,0415129310,120,102,,,,
2024-25,B.E/B.Tech,Round I,04151,0415137010,120,102,,,,
2024-25,B.E/B.Tech,Round I,04151,0415161210,90,76,,,,
2024-25,B.E/B.Tech,Round I,04151,0415191210,120,102,,,,
2024-25,B.E/B.Tech,Round I,04151,0415192110,120,102,,,,
2024-25,B.E/B.Tech,Round I,04167,0416719110,120,102,,,,
2024-25,B.E/B.Tech,Round I,04167,0416724210,180,117,,,,
2024-25,B.E/B.Tech,Round I,04167,0416724610,180,117,,,,
2024-25,B.E/B.Tech,Round I,04167,0416725110,120,78,,,,
2024-25,B.E/B.Tech,Round I,04167,0416725710,60,39,,,,
2024-25,B.E/B.Tech,Round I,04167,0416726710,60,39,,,,
2024-25,B.E/B.Tech,Round I,04167,0416735610,120,102,,,,
2024-25,B.E/B.Tech,Round I,04167,0416737210,180,117,,,,
2024-25,B.E/B.Tech,Round I,04167,0416737610,120,78,,,,
2024-25,B.E/B.Tech,Round I,04167,0416737810,60,51,,,,
2024-25,B.E/B.Tech,Round I,04167,0416761210,120,102,,,,
2024-25,B.E/B.Tech,Round I,04167,0416791110,60,39,,,,
2024-25,B.E/B.Tech,Round I,04167,0416799510,120,78,,,,
2024-25,B.E/B.Tech,Round I,04174,0417419110,60,20,,,,
2024-25,B.E/B.Tech,Round I,04174,0417424510,120,30,,,,
2024-25,B.E/B.Tech,Round I,04174,0417424610,60,14,,,,
2024-25,B.E/B.Tech,Round I,04174,0417426010,60,14,,,,
2024-25,B.E/B.Tech,Round I,04174,0417426210,60,14,,,,
2024-25,B.E/B.Tech,Round I,04174,0417426510,60,14,,,,
2024-25,B.E/B.Tech,Round I,04174,0417429310,60,14,,,,
2024-25,B.E/B.Tech,Round I,04174,0417437210,60,14,,,,
2024-25,B.E/B.Tech,Round I,04174,0417461210,60,14,,,,
2024-25,B.E/B.Tech,Round I,04174,0417491210,60,14,,,,
2024-25,B.E/B.Tech,Round I,04174,0417499710,60,14,,,,
2024-25,B.E/B.Tech,Round I,04193,0419324210,60,25,,,,
2024-25,B.E/B.Tech,Round I,04193,0419329310,60,25,,,,
2024-25,B.E/B.Tech,Round I,04193,0419337010,60,25,,,,
2024-25,B.E/B.Tech,Round I,04193,0419361210,60,25,,,,
2024-25,B.E/B.Tech,Round I,04193,0419391110,60,25,,,,
2024-25,B.E/B.Tech,Round I,04193,0419391210,60,25,,,,
2024-25,B.E/B.Tech,Round I,04613,0461319110,30,25,,,,
2024-25,B.E/B.Tech,Round I,04613,0461324510,90,67,,,,
2024-25,B.E/B.Tech,Round I,04613,0461326510,60,51,,,,
2024-25,B.E/B.Tech,Round I,04613,0461329310,60,51,,,,
2024-25,B.E/B.Tech,Round I,04613,0461337210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04613,0461361210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04613,0461391210,60,48,,,,
2024-25,B.E/B.Tech,Round I,05004,0500419110,60,60,,,,
2024-25,B.E/B.Tech,Round I,05004,0500424510,60,60,,,,
2024-25,B.E/B.Tech,Round I,05004,0500429310,60,60,,,,
2024-25,B.E/B.Tech,Round I,05004,0500437210,60,60,,,,
2024-25,B.E/B.Tech,Round I,05004,0500446610,60,60,,,,
2024-25,B.E/B.Tech,Round I,05004,0500461210,60,60,,,,
2024-25,B.E/B.Tech,Round I,05108,0510819110,60,48,,,,
2024-25,B.E/B.Tech,Round I,05108,0510824510,180,117,,,,
2024-25,B.E/B.Tech,Round I,05108,0510824610,120,78,,,,
2024-25,B.E/B.Tech,Round I,05108,0510826310,120,78,,,,
2024-25,B.E/B.Tech,Round I,05108,0510829310,60,48,,,,
2024-25,B.E/B.Tech,Round I,05108,0510837210,60,48,,,,
2024-25,B.E/B.Tech,Round I,05108,0510846410,60,51,,,,
2024-25,B.E/B.Tech,Round I,05108,0510861210,120,100,,,,
2024-25,B.E/B.Tech,Round I,05109,0510919110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05109,0510924510,180,130,,,,
2024-25,B.E/B.Tech,Round I,05109,0510924610,60,45,,,,
2024-25,B.E/B.Tech,Round I,05109,0510929310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05109,0510937210,60,50,,,,
2024-25,B.E/B.Tech,Round I,05109,0510956610,60,42,,,,
2024-25,B.E/B.Tech,Round I,05109,0510961210,60,39,,,,
2024-25,B.E/B.Tech,Round I,05109,0510991610,60,51,,,,
2024-25,B.E/B.Tech,Round I,05109,0510992110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05109,0510999510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05121,0512119110,120,102,,,,
2024-25,B.E/B.Tech,Round I,05121,0512121910,60,45,,,,
2024-25,B.E/B.Tech,Round I,05121,0512124510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05121,0512124610,120,78,,,,
2024-25,B.E/B.Tech,Round I,05121,0512125710,60,39,,,,
2024-25,B.E/B.Tech,Round I,05121,0512129310,120,92,,,,
2024-25,B.E/B.Tech,Round I,05121,0512137210,120,90,,,,
2024-25,B.E/B.Tech,Round I,05121,0512150710,60,51,,,,
2024-25,B.E/B.Tech,Round I,05121,0512161210,120,98,,,,
2024-25,B.E/B.Tech,Round I,05121,0512199510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05152,0515219110,60,25,,,,
2024-25,B.E/B.Tech,Round I,05152,0515224210,180,44,,,,
2024-25,B.E/B.Tech,Round I,05152,0515224610,60,14,,,,
2024-25,B.E/B.Tech,Round I,05152,0515229310,60,25,,,,
2024-25,B.E/B.Tech,Round I,05152,0515237210,60,14,,,,
2024-25,B.E/B.Tech,Round I,05152,0515261210,60,25,,,,
2024-25,B.E/B.Tech,Round I,05152,0515291110,60,14,,,,
2024-25,B.E/B.Tech,Round I,05152,0515291210,60,14,,,,
2024-25,B.E/B.Tech,Round I,05152,0515291310,60,14,,,,
2024-25,B.E/B.Tech,Round I,05160,0516019110,120,102,,,,
2024-25,B.E/B.Tech,Round I,05160,0516024510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05160,0516024610,120,78,,,,
2024-25,B.E/B.Tech,Round I,05160,0516029310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05160,0516061210,120,102,,,,
2024-25,B.E/B.Tech,Round I,05160,0516062410,60,45,,,,
2024-25,B.E/B.Tech,Round I,05160,0516084410,60,39,,,,
2024-25,B.E/B.Tech,Round I,05160,0516091510,60,51,,,,
2024-25,B.E/B.Tech,Round I,05172,0517219110,60,25,,,,
2024-25,B.E/B.Tech,Round I,05172,0517224510,180,44,,,,
2024-25,B.E/B.Tech,Round I,05172,0517224610,120,30,,,,
2024-25,B.E/B.Tech,Round I,05172,0517229310,60,20,,,,
2024-25,B.E/B.Tech,Round I,05172,0517237210,120,35,,,,
2024-25,B.E/B.Tech,Round I,05172,0517261210,60,20,,,,
2024-25,B.E/B.Tech,Round I,05172,0517291210,120,30,,,,
2024-25,B.E/B.Tech,Round I,05172,0517292110,60,14,,,,
2024-25,B.E/B.Tech,Round I,05172,0517299510,120,30,,,,
2024-25,B.E/B.Tech,Round I,05173,0517319110,60,20,,,,
2024-25,B.E/B.Tech,Round I,05173,0517324510,150,37,,,,
2024-25,B.E/B.Tech,Round I,05173,0517337210,60,14,,,,
2024-25,B.E/B.Tech,Round I,05173,0517361210,60,14,,,,
2024-25,B.E/B.Tech,Round I,05173,0517399510,60,14,,,,
2024-25,B.E/B.Tech,Round I,05177,0517719110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05177,0517724510,120,90,,,,
2024-25,B.E/B.Tech,Round I,05177,0517724610,60,45,,,,
2024-25,B.E/B.Tech,Round I,05177,0517729310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05177,0517737210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05177,0517761210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05177,0517784410,60,51,,,,
2024-25,B.E/B.Tech,Round I,05177,0517799510,120,96,,,,
2024-25,B.E/B.Tech,Round I,06005,0600519110,60,60,,,,
2024-25,B.E/B.Tech,Round I,06005,0600524610,60,60,,,,
2024-25,B.E/B.Tech,Round I,06005,0600529310,60,60,,,,
2024-25,B.E/B.Tech,Round I,06005,0600537210,60,60,,,,
2024-25,B.E/B.Tech,Round I,06005,0600561210,60,60,,,,
2024-25,B.E/B.Tech,Round I,06007,0600719110,60,59,,,,
2024-25,B.E/B.Tech,Round I,06007,0600724210,90,86,,,,
2024-25,B.E/B.Tech,Round I,06007,0600724610,60,59,,,,
2024-25,B.E/B.Tech,Round I,06007,0600729310,60,60,,,,
2024-25,B.E/B.Tech,Round I,06007,0600737610,60,60,,,,
2024-25,B.E/B.Tech,Round I,06007,0600761210,60,59,,,,
2024-25,B.E/B.Tech,Round I,06139,0613924510,180,117,,,,
2024-25,B.E/B.Tech,Round I,06139,0613924610,120,78,,,,
2024-25,B.E/B.Tech,Round I,06139,0613929310,120,102,,,,
2024-25,B.E/B.Tech,Round I,06139,0613937210,120,90,,,,
2024-25,B.E/B.Tech,Round I,06139,0613961210,180,153,,,,
2024-25,B.E/B.Tech,Round I,06139,0613984410,60,39,,,,
2024-25,B.E/B.Tech,Round I,06139,0613992110,60,39,,,,
2024-25,B.E/B.Tech,Round I,06139,0613999510,120,78,,,,
2024-25,B.E/B.Tech,Round I,06141,0614119110,60,39,,,,
2024-25,B.E/B.Tech,Round I,06141,0614124510,180,117,,,,
2024-25,B.E/B.Tech,Round I,06141,0614124610,120,78,,,,
2024-25,B.E/B.Tech,Round I,06141,0614126210,60,39,,,,
2024-25,B.E/B.Tech,Round I,06141,0614129310,60,39,,,,
2024-25,B.E/B.Tech,Round I,06141,0614137210,120,78,,,,
2024-25,B.E/B.Tech,Round I,06141,0614161210,180,131,,,,
2024-25,B.E/B.Tech,Round I,06141,0614191610,60,39,,,,
2024-25,B.E/B.Tech,Round I,06146,0614619110,60,39,,,,
2024-25,B.E/B.Tech,Round I,06146,0614624510,300,195,,,,
2024-25,B.E/B.Tech,Round I,06146,0614624610,60,39,,,,
2024-25,B.E/B.Tech,Round I,06146,0614637210,180,117,,,,
2024-25,B.E/B.Tech,Round I,06146,0614650710,60,39,,,,
